School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
California,-0.99,9.72,8.74,267,83,166
Springfield Catholic,5.93,2.81,8.74,159,191,167
Bunker,2.52,6.13,8.65,208,133,168
Moberly,4.95,3.68,8.63,172,174,169
Princeton,3.27,5.34,8.61,196,143,170
Parkway West,-2.07,10.62,8.55,282,76,171
Rockwood Summit,5.81,2.67,8.49,162,196,172
Mehlville,5.51,2.95,8.46,165,186,173
Gallatin,0.03,8.34,8.37,254,102,174
Smithville,4.25,4.0,8.25,182,169,175
Windsor (Imperial),7.67,0.58,8.25,141,243,176
Joplin,5.11,2.94,8.06,169,187,177
Van-Far,7.33,0.6,7.92,144,240,178
Risco,12.74,-4.87,7.87,79,348,179
Hayti,12.57,-4.73,7.84,83,345,180
Warrenton,0.96,6.55,7.52,238,129,181
Normandy Collaborative,6.43,0.83,7.25,155,237,182
Jennings,13.3,-6.25,7.05,72,364,183
Wheatland,-0.37,7.35,6.98,257,116,184
Barstow,-0.72,7.65,6.93,262,110,185
Glasgow,2.61,4.15,6.76,206,166,186
Mt. Vernon,0.5,5.94,6.43,246,135,187
West Platte,1.74,4.48,6.22,221,157,188
Sparta,6.55,-0.37,6.18,152,258,189
Cuba,-1.59,7.68,6.08,272,109,190
Dexter,0.82,5.15,5.97,240,147,191
Lutheran St. Charles,9.26,-3.41,5.86,121,314,192
Caruthersville,10.94,-5.21,5.74,104,352,193
Halfway,3.66,2.05,5.71,193,216,194
Van Buren,12.24,-6.58,5.66,87,371,195
Bakersfield,-0.98,6.54,5.56,266,130,196
Faith Christian Academy,8.86,-3.39,5.47,131,313,197
Versailles,4.61,0.83,5.43,179,236,198
Westran,5.82,-0.41,5.41,161,259,199
Clinton,2.89,2.21,5.1,201,206,200
Braymer,6.7,-1.93,4.77,150,290,201
Parkway Central,0.12,4.22,4.35,251,164,202
South Shelby,1.4,2.89,4.29,225,189,203
Willow Springs,4.72,-0.44,4.28,176,261,204
Miller,0.94,3.23,4.17,239,179,205
Liberty (Mountain View),2.2,1.78,3.99,212,220,206
Camdenton,3.0,0.97,3.97,200,234,207
Jefferson (Conception) with South Nodaway,2.52,1.36,3.88,207,228,208
East Newton,-3.61,7.4,3.79,305,113,209
Festus,-2.14,5.87,3.73,285,136,210
Stanberry,0.7,3.02,3.72,243,185,211
Poplar Bluff,1.17,2.51,3.68,234,202,212
Licking,9.1,-5.46,3.63,126,353,213
West Plains,4.7,-1.11,3.59,177,270,214
Francis Howell North,2.42,1.17,3.59,209,231,215
Tarkio with Fairfax,3.64,-0.06,3.58,194,253,216
Owensville,-3.84,7.39,3.56,309,114,217
Fulton,1.17,2.2,3.37,235,207,218
Crocker,1.23,2.12,3.35,233,212,219
Valley Park,2.88,0.04,2.92,202,250,220
St. James,0.81,2.09,2.89,241,213,221
Lincoln,-6.51,9.29,2.77,352,93,222
Prairie Home,11.11,-8.36,2.76,101,397,223
Priory,-3.1,5.82,2.72,301,137,224
North Shelby,6.21,-3.61,2.6,157,322,225
Salem,3.68,-1.1,2.58,192,269,226
Eminence,-0.66,3.23,2.57,259,178,227
Campbell,3.96,-1.45,2.51,187,279,228
North Andrew,1.79,0.5,2.29,220,245,229
Polo,0.56,1.65,2.21,245,223,230
Crest Ridge,-2.05,4.09,2.04,281,167,231
Maplewood-Richmond Hts.,6.51,-4.5,2.01,154,336,232
St. Paul Lutheran (Concordia),-1.71,3.71,2.0,274,172,233
Stewartsville with Osborn,1.1,0.73,1.83,236,238,234
Rich Hill,-0.34,2.15,1.81,256,210,235
Summersville,8.38,-6.6,1.78,136,372,236
Mansfield,3.92,-2.16,1.77,189,294,237
Mountain Grove,3.07,-1.63,1.45,198,284,238
Schuyler County,-1.25,2.56,1.32,271,199,239
Warsaw,-0.89,2.0,1.11,263,217,240
New Heights Christian,2.01,-0.93,1.08,216,265,241
New Franklin,-4.54,5.59,1.05,318,139,242
Putnam County,5.83,-4.91,0.92,160,349,243
Lawson,-5.79,6.61,0.81,338,125,244
Adrian,2.25,-1.46,0.79,211,280,245
Richland (Essex),0.06,0.52,0.58,253,244,246
Crane,-2.51,2.85,0.34,293,190,247
Oak Grove,-2.74,3.03,0.29,297,184,248
Marion County,0.22,0.05,0.27,250,249,249
Bernie,0.41,-0.18,0.23,247,256,250
King City,-1.98,2.2,0.22,280,208,251
Hazelwood West,1.38,-1.44,-0.06,226,276,252
Northeast (Cairo),1.92,-2.05,-0.13,218,291,253
Lamar,6.62,-6.81,-0.19,151,374,254
Lebanon,7.41,-7.65,-0.24,143,384,255
St. Joseph Christian,3.79,-4.19,-0.41,191,328,256
Sacred Heart,-2.47,2.05,-0.42,291,215,257
Neelyville,-1.72,1.28,-0.44,275,229,258
Clever,-6.23,5.75,-0.48,346,138,259
Marshall,1.69,-2.36,-0.68,222,295,260
Webb City,-2.08,1.37,-0.71,283,226,261
Monett,-1.19,0.32,-0.87,269,247,262
Penney,-2.11,1.12,-1.0,284,233,263
North Point,1.4,-2.52,-1.12,224,298,264
Gateway,6.54,-7.96,-1.43,153,386,265
Meadville,1.36,-3.07,-1.71,229,306,266
Kingsville,-2.74,0.89,-1.85,296,235,267
Clark County,-6.05,4.06,-1.99,344,168,268
Pleasant Hill,4.69,-6.7,-2.01,178,373,269
Ste. Genevieve,5.22,-7.25,-2.03,167,378,270
Slater,2.74,-4.81,-2.06,205,347,271
Ava,-6.01,3.92,-2.09,342,171,272
Cameron,-4.86,2.6,-2.26,321,198,273
East (Kansas City),-1.19,-1.15,-2.34,270,271,274
Senath-Hornersville,0.72,-3.42,-2.7,242,315,275
Osceola,-5.18,2.44,-2.74,327,204,276
Galena,3.13,-6.05,-2.92,197,360,277
Trenton,-1.81,-1.69,-3.5,277,287,278
Iberia,9.14,-12.86,-3.72,125,449,279
Pilot Grove,4.99,-8.8,-3.81,171,409,280
Gainesville,-1.11,-2.72,-3.84,268,302,281
Union,-5.05,1.19,-3.87,324,230,282
Elsberry,2.04,-6.18,-4.13,215,362,283
Willard,-2.47,-1.76,-4.23,292,289,284
Fredericktown,-0.68,-3.55,-4.23,260,319,285
Blue Eye,-10.64,5.98,-4.65,397,134,286
William Chrisman,-4.23,-0.45,-4.68,314,262,287
North Callaway,-2.38,-2.39,-4.77,289,297,288
Belle,-6.95,2.15,-4.8,357,209,289
Reeds Spring,-3.76,-1.1,-4.86,307,268,290
Kennett,-0.3,-4.69,-4.99,255,342,291
Troy Buchanan,-0.93,-4.2,-5.12,265,329,292
Eldon,-5.47,-0.26,-5.73,334,257,293
Plattsburg,-3.8,-2.13,-5.94,308,292,294
Diamond,-4.38,-1.62,-6.0,316,282,295
Hermitage,-2.91,-3.12,-6.03,299,307,296
Odessa,-0.69,-5.53,-6.22,261,355,297
West County,-1.87,-4.7,-6.57,278,343,298
Higbee,-5.4,-1.2,-6.61,332,272,299
Winfield,-9.17,2.51,-6.66,378,201,300
St. Clair,-6.55,-0.15,-6.7,353,254,301
Ft. Zumwalt East,-7.84,1.12,-6.72,366,232,302
Valley,-2.44,-4.4,-6.84,290,335,303
Billings,-5.59,-1.26,-6.85,336,275,304
Southeast,-9.43,2.5,-6.93,380,203,305
Pacific,-9.59,2.62,-6.97,382,197,306
Plato,-10.49,3.05,-7.44,395,183,307
Chaffee,-9.96,2.52,-7.44,390,200,308
McAuley Catholic,-14.57,7.05,-7.52,440,120,309
Buffalo,-3.92,-3.82,-7.73,311,323,310
Central (Park Hills),-3.32,-4.53,-7.85,304,338,311
Lathrop,-6.29,-1.64,-7.93,348,285,312
Tipton,-4.42,-3.6,-8.01,317,320,313
Northwest (Cedar Hill),-8.61,0.59,-8.02,373,242,314
Climax Springs,-5.09,-2.96,-8.05,326,305,315
Warrensburg,-7.68,-0.42,-8.1,365,260,316
Valle Catholic,-3.91,-4.3,-8.21,310,331,317
Jefferson (Festus),-1.79,-6.88,-8.66,276,375,318
Paseo Academy,-5.33,-3.36,-8.69,331,312,319
Pierce City,-11.42,2.69,-8.73,409,194,320
Worth County,-11.68,2.69,-9.0,412,195,321
Macon,-9.74,0.71,-9.04,385,239,322
Duchesne,-11.84,2.8,-9.04,413,192,323
Brookfield,-5.56,-3.49,-9.05,335,316,324
Lockwood,-6.33,-3.16,-9.48,349,309,325
Cassville,-1.7,-7.79,-9.49,273,385,326
McCluer,-8.72,-0.83,-9.55,374,263,327
Bayless,-3.17,-6.41,-9.58,302,365,328
St. Vincent,-2.31,-7.32,-9.63,287,380,329
Doniphan,-0.92,-8.79,-9.7,264,408,330
University Academy Charter,-8.16,-1.62,-9.78,369,283,331
Weaubleau,-7.38,-2.59,-9.97,361,300,332
Knob Noster,-7.61,-2.37,-9.98,363,296,333
Purdy,0.31,-10.42,-10.11,249,423,334
Soldan International Studies,-8.92,-1.2,-10.13,376,273,335
Central (New Madrid County),-5.87,-4.51,-10.39,340,337,336
KIPP St. Louis Sr.,-4.05,-6.45,-10.5,313,366,337
Brentwood,-7.36,-3.2,-10.57,360,311,338
Hannibal,-10.6,-0.03,-10.63,396,252,339
El Dorado Springs,-6.65,-4.12,-10.77,355,325,340
Smithton,0.99,-11.79,-10.8,237,437,341
Lesterville,-5.03,-5.77,-10.8,323,356,342
Grundy County with Newtown-Harris,-11.0,-0.02,-11.02,403,251,343
Carrollton,-9.94,-1.08,-11.02,388,267,344
Wellington-Napoleon,-8.56,-2.59,-11.15,372,301,345
Kingston,-7.54,-3.6,-11.15,362,321,346
Sherwood,-11.01,-0.17,-11.17,405,255,347
North County,-0.38,-10.85,-11.22,258,431,348
Bell City,-6.89,-4.39,-11.27,356,334,349
East Carter,-9.87,-1.45,-11.32,386,278,350
Meadow Heights,-2.36,-8.96,-11.32,288,412,351
Albany,-13.81,2.39,-11.42,435,205,352
Sarcoxie,-3.93,-8.04,-11.97,312,389,353
Delta,5.12,-17.19,-12.06,168,476,354
McDonald County,0.11,-12.35,-12.24,252,442,355
St. Elizabeth,-2.72,-9.65,-12.37,295,415,356
Ash Grove,-5.99,-6.51,-12.5,341,368,357
Vienna,-10.43,-2.14,-12.58,393,293,358
Mound City,-6.23,-6.56,-12.8,347,370,359
Windsor,-5.7,-7.31,-13.01,337,379,360
Leeton,-6.55,-6.46,-13.02,354,367,361
Hogan Prep Academy Charter,-9.18,-4.16,-13.34,379,327,362
New Bloomfield,-3.65,-9.85,-13.5,306,417,363
Pleasant Hope,-5.4,-8.15,-13.56,333,391,364
Lone Jack,-9.72,-3.87,-13.59,383,324,365
North Harrison,-5.31,-8.3,-13.61,330,394,366
Oran,-5.23,-8.43,-13.66,328,400,367
Wellsville-Middletown,-10.17,-3.54,-13.71,392,318,368
Northwest (Hughesville),-13.14,-1.07,-14.21,426,266,369
Veritas Christian Academy,-5.07,-9.29,-14.36,325,413,370
Hollister,-4.63,-9.74,-14.37,319,416,371
